doc_id,event_date,t0,CAR_aug,alpha_aug,n_est_aug,delisted_flag,b_mktrf,b_banks_x,b_d_dgs2,name,bank_IDRSSD,S,S_norm,char_quarter,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,CAR_mkt,beta_mkt,n_est_mkt,vulnerability_score,is_trust_or_specialized
1,2022-01-20,2022-01-20,-0.2277267722055294,0.002161307355262846,200,False,0.4980410386696853,1.244111207920958,-0.12178589439454401,LIVE OAK BANKING COMPANY,3650808,0.1231,0.0243,2021-12-31,0.1658923800850243,15.91173436140157,0.0175209771724555,0.0122072421491459,0.081915915289136,0.9536653834469612,-0.2304105730029103,1.8106421293122352,200,-0.0247462205687162,False
1,2022-01-20,2022-01-20,0.002099251955322748,0.0011390215609493471,200,False,-0.2795643417134522,1.0984522433272141,0.031302721159394024,EQUITY BANK,139656,0.1231,0.0243,2021-12-31,0.3410116336294362,15.452772175996952,0.0118576436976568,0.009372623495929,0.1117582091828319,0.9744914885859348,0.0162466993585028,0.8944888857548382,200,-0.0178871622627896,False
1,2022-01-20,2022-01-20,0.03202358000226303,0.0014016618886653397,200,False,-0.053306570374154386,0.5432534409230977,0.023092033406205872,FIRST GUARANTY BANK,422433,0.1231,0.0243,2021-12-31,0.499598137325182,14.871334684359386,0.0102406010695313,0.0096510121753724,0.0888171662185062,0.9933498838511032,0.0398430526859026,0.5308881955219746,200,-0.0279736975134564,False
1,2022-01-20,2022-01-20,0.00411689506629935,0.0005983791031761766,200,False,0.09461205687104146,0.5986549470112351,0.03691905264825876,SMARTBANK,3532641,0.1231,0.0243,2021-12-31,0.3222936058125552,15.342913345846563,0.0081457635993936,0.0019066140794463,0.100470713590688,0.9737998411936062,0.0141506377715159,0.7472766443537732,200,-0.0125732367854023,False
1,2022-01-20,2022-01-20,0.09630800135943436,-0.00025867405795905186,200,False,-0.07807806992304726,0.9216615804929309,-0.011804751698245285,NICOLET NATIONAL BANK,2941068,0.1231,0.0243,2021-12-31,0.3082105177104291,15.854950992062292,0.0074506521792585,0.0091464987205383,0.1291693136899163,0.9868465872420172,0.1036255912149663,0.9011931089721104,200,-0.0172684102631888,False
1,2022-01-20,2022-01-20,-0.004778381272233859,0.0001436047252929085,200,False,-0.4891370726561668,1.1871660797198889,-0.004862494307774743,MIDLAND STATES BANK,773247,0.1231,0.0243,2021-12-31,0.4158000428398772,15.82160718244374,0.0117950155510138,0.0067662231752227,0.1087243326219404,0.9279376766442412,0.0055238602149015,0.7571355876644972,200,-0.0237662866376212,False
1,2022-01-20,2022-01-20,0.005351287980784299,0.0005102307856696032,200,False,-0.1130391300718619,1.0382564931546303,0.018113360232443042,HARBORONE BANK,40499,0.1231,0.0243,2021-12-31,0.3262157318259002,15.313342268764249,0.0136686596681292,0.0098916755055257,0.1242614572241122,0.9542748016169396,0.0169861576754312,0.9926365819659226,200,-0.0192199627253947,False
1,2022-01-20,2022-01-20,-0.027801918279971242,-0.0007050122578593147,200,False,-0.2694589622784573,1.3787743520517375,0.008958460181440265,FIRST HAWAIIAN BANK,980661,0.1231,0.0243,2021-12-31,0.4726133160196781,17.03407045293188,0.0108688732596852,0.0011010961820205,0.1057505644883105,0.9768118499591976,-0.0140812809172142,1.1918642032346178,200,0.0061477846368594,False
1,2022-01-20,2022-01-20,-0.01475907547322568,-0.0001197531893174931,200,False,-0.35342377342954456,1.3605434017009757,0.007825127329501028,FIRSTBANK,436159,0.1231,0.0243,2021-12-31,0.5446039439284492,16.347799317586244,0.015168247449129,0.0062846383550808,0.1132537997313839,0.9732212095018924,-0.0007456649017247,1.0946557484808888,200,-0.0209846227674282,False
1,2022-01-20,2022-01-20,-0.008957261162188195,-0.0007924189835081625,200,False,-0.23713672474385336,1.2720320148524684,0.023072342758311874,BANK OF HAWAII,795968,0.1231,0.0243,2021-12-31,0.4711618362796445,16.940276254678047,0.011194853533333,0.0019863546777741,0.0697210928638796,0.9621313968336302,0.0054662175936097,1.1155543696576935,200,0.0071351648481746,False
